"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL"
"1C6RREBTXMN766688","2136972201","2021 Ram 1500 Big Horn/Lone Star","https://www.schmittchevrolet.com/VehicleDetails/1C6RREBTXMN766688","https://cdn.getauto.com/photos/3/156863/1c/1C6RREBTXMN766688-1c.jpg","At your Wood River dealership","This 2021 RAM Quad Cab Pickup Truck 1500 Big Horn/Lone Star is a reliable and powerful motorcar. With a 5.7 liter 8 cylinder engine and sequential port fuel injection, it has plenty of power to get you where you need to go. The car has low mileage with 15,461 miles and an attractive flame red clearcoat exterior. Inside, you'll find a black interior with hill start assist for added safety and convenience. This car has been awarded a 4 out of 5 star crash test rating, making it a safe and reliable option for anyone looking for a reliable car.","Pickup","31490 USD","31490 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCHSCEA1M1235989","2136972208","2021 Chevrolet Colorado LT","https://www.schmittchevrolet.com/VehicleDetails/1GCHSCEA1M1235989","https://cdn.getauto.com/photos/3/156863/1c/1GCHSCEA1M1235989-1c.jpg","At your Wood River dealership","This vehicle is a 2021 Chevrolet Colorado LT Extended Cab Pickup, boasting a 4 out of 5 star crash test rating and 4x2 2.5 liter 4 cylinder fuel injected engine. It has a black exterior and a black interior, and has been driven 49,119 miles. It also comes equipped with a touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity. This car is sure to turn heads wherever it goes!","Pickup","23290 USD","23290 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GCPYBEK2NG109091","2136972211","2022 Chevrolet Silverado 1500 Limited Custom","https://www.schmittchevrolet.com/VehicleDetails/3GCPYBEK2NG109091","https://cdn.getauto.com/photos/3/156863/1c/3GCPYBEK2NG109091-1c.jpg","At your Wood River dealership","This 2022 Chevrolet Silverado 1500 Limited Custom is a powerful and reliable vehicle. With a 2.7 liter 4 cylinder turbocharged engine and 13,172 miles, this car is sure to turn heads. It has a black exterior and jet black interior, giving it a sleek and modern look. It also has a 4 out of 5 star crash test rating, making it a safe choice for any driver. The car also comes with a variety of features such as touch screen display, Bluetooth audio connection, hill start assist, and part time with on demand four wheel drive. Apple Carplay ready, and Bluetooth phone connectivity are also included to make your driving experience even more convenient. This car is sure to turn heads wherever you go!","Pickup","37990 USD","37990 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C6JJTEG5PL511423","2136976735","2023 Jeep Gladiator Mojave","https://www.schmittchevrolet.com/VehicleDetails/1C6JJTEG5PL511423","https://cdn.getauto.com/photos/3/156863/1c/1C6JJTEG5PL511423-1c.jpg","At your Wood River dealership","This 2023 Jeep Crew Cab 4x4 Gladiator Mojave is a state-of-the-art motorcar. It has a low mileage of 9,800 miles and is powered by a 3.6 liter 6 cylinder engine with sequential port fuel injection. The exterior of this vehicle is a bright white clearcoat and it has a black interior that is both stylish and comfortable. Vehicle features include touch screen display, Bluetooth audio connection, hill start assist, part time four wheel drive, Apple Carplay ready, navigation system with voice recognition, and Bluetooth phone connectivity. This automobile is sure to turn heads on the road!","Pickup","45990 USD","45990 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3PCAJ5BB9PF107735","2136976744","2023 INFINITI QX50 Luxe","https://www.schmittchevrolet.com/VehicleDetails/3PCAJ5BB9PF107735","https://cdn.getauto.com/photos/3/156863/1c/3PCAJ5BB9PF107735-1c.jpg","At your Wood River dealership","This 2023 INFINITI QX50 Luxe is a state-of-the-art vehicle that has been meticulously maintained. With 10,796 miles on the odometer, this all-wheel drive Crossover has been driven by only one owner and features a 2.0 liter 4 cylinder engine with turbocharged capabilities. The black obsidian exterior is sure to turn heads, while the gray interior provides a comfortable ride. Safety features include a crash test rating of 5 out of 5 stars and a host of other amenities including touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, center console with leather trim, on demand four wheel drive, Bluetooth phone connectivity, and leather-trimmed seats. This car is sure to turn heads wherever it goes!","Wagon","34990 USD","34990 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GCPDKEK0PG125997","2136976747","2023 Chevrolet Silverado 1500 LT","https://www.schmittchevrolet.com/VehicleDetails/3GCPDKEK0PG125997","https://cdn.getauto.com/photos/3/156863/1c/3GCPDKEK0PG125997-1c.jpg","At your Wood River dealership","This 2023 Chevrolet Silverado 1500 LT Crew Cab 4x4 is a state-of-the-art motorcar that has been meticulously maintained. With 15,085 miles, this vehicle has been driven with care and precision, and its northsky blue metallic exterior and black interior are sure to turn heads. Under the hood, it boasts a 2.7 liter 4 cylinder engine with turbocharging, providing a powerful yet fuel efficient performance. The car also features a touch screen display, Bluetooth audio connection, hill start assist, part time with on demand four wheel drive, Bluetooth phone connectivity, and more. This car is sure to turn heads wherever it goes!","Pickup","42990 USD","42990 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3FTTW8F97PRA00460","2137001390","2023 Ford Maverick XLT","https://www.schmittchevrolet.com/VehicleDetails/3FTTW8F97PRA00460","https://cdn.getauto.com/photos/3/156863/1c/3FTTW8F97PRA00460-1c.jpg","At your Wood River dealership","This 2023 Ford Maverick XLT is a low mileage all wheel drive vehicle with a 2.0 liter 4 cylinder turbocharged engine. It has a cactus gray exterior and a navy pier / medium slate interior. It has a fuel economy of 22 mpg in the city and 28 mpg on the highway, making it an efficient choice for your daily commute. It also has a crash test rating of 4 out of 5 stars, making it a safe choice for your family's safety. It also comes with a number of features such as touch screen display, Bluetooth audio connection, hill start assist, on demand four wheel drive, Apple Carplay ready, and Bluetooth phone connectivity. This car is sure to turn heads on the road!","Pickup","31990 USD","31990 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNAXKEV1MS117513","2137001393","2021 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/3GNAXKEV1MS117513","https://cdn.getauto.com/photos/3/156863/1c/3GNAXKEV1MS117513-1c.jpg","At your Wood River dealership","This 2021 Chevrolet Equinox LT is a reliable and safe motorcar that has been driven 50,027 miles. It features a 1.5 liter 4 cylinder turbocharged engine with FWD capabilities, and an exterior of silver ice metallic. Inside, the vehicle has a jet black interior with features such as a touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity. This vehicle has been awarded a crash test rating of 5 out of 5 stars, making it an excellent choice for anyone looking for a reliable and safe ride.","SUV","19990 USD","19990 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCRYDED0NZ185432","2137001394","2022 Chevrolet Silverado 1500 Limited LT","https://www.schmittchevrolet.com/VehicleDetails/1GCRYDED0NZ185432","https://cdn.getauto.com/photos/3/156863/1c/1GCRYDED0NZ185432-1c.jpg","At your Wood River dealership","This 2022 Chevrolet Silverado 1500 Limited LT is a powerful and reliable vehicle. It has a 5.3 liter 8 cylinder engine with fuel injection and a black exterior that gives it a sleek and modern look. It has 40,552 miles on it and has been given a crash test rating of 4 out of 5 stars. This car also has Hill Start Assist and Part Time with On Demand Four Wheel Drive, making it an excellent choice for those who need a reliable car that can handle any terrain. With its black interior and black exterior, this car is sure to turn heads wherever it goes.","Pickup","35790 USD","35790 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GYFZFR4XLF116732","2137001395","2020 Cadillac XT4 Sport","https://www.schmittchevrolet.com/VehicleDetails/1GYFZFR4XLF116732","https://cdn.getauto.com/photos/3/156863/1c/1GYFZFR4XLF116732-1c.jpg","At your Wood River dealership","This 2020 Cadillac Crossover 4x4 XT4 Sport is a marvel of automotive engineering. Boasting a low mileage of 14,835 miles, this vehicle is sure to provide years of reliable service. It is powered by a 2.0 liter 4 cylinder turbocharged engine and features a radiant silver metallic exterior with a jet black interior. It has been given a crash test rating of 5 out of 5 stars, making it one of the safest cars on the road today. It also comes equipped with a number of features such as touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, part time with on demand four wheel drive, Apple Carplay ready, Bluetooth phone connectivity, and leather seats for added comfort and convenience.","Wagon","31190 USD","31190 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GCNAAED6NG626126","2137008336","2022 Chevrolet Silverado 1500 Work Truck","https://www.schmittchevrolet.com/VehicleDetails/3GCNAAED6NG626126","https://cdn.getauto.com/photos/3/156863/1c/3GCNAAED6NG626126-1c.jpg","At your Wood River dealership","This 2022 Chevrolet Silverado 1500 Work Truck is a reliable and efficient vehicle that offers plenty of power and comfort. With a 5.3 liter 8 cylinder engine and fuel injection, this car has low mileage and an efficient 16,679 miles. It's equipped with a summit white exterior and black interior, providing a sleek and modern look. It also has many features such as a touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity. This car is sure to turn heads on the road while providing you with the comfort and convenience you need.","Pickup","28890 USD","28890 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GNSCTKL1PR254225","2137011274","2023 Chevrolet Tahoe High Country","https://www.schmittchevrolet.com/VehicleDetails/1GNSCTKL1PR254225","https://cdn.getauto.com/photos/3/156863/1c/1GNSCTKL1PR254225-1c.jpg","At your Wood River dealership","This 2023 Chevrolet Tahoe High Country is a high-end vehicle that offers a luxurious ride. With a 6.2 liter 8 cylinder engine and fuel injection, this car has low mileage of 6,443 miles and is powered by a 4x2 drivetrain. The car's auburn metallic exterior and jet black interior give it a sleek look, while the 4 out of 5 star crash test rating ensures safety. Features include touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, navigation system with voice recognition, navigation with touch screen display, Bluetooth phone connectivity, and leather-trimmed seats. This car is sure to turn heads on the road!","SUV","75190 USD","75190 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C4JJXFM0PW582709","2137027961","2023 Jeep Wrangler Rubicon","https://www.schmittchevrolet.com/VehicleDetails/1C4JJXFM0PW582709","https://cdn.getauto.com/photos/3/156863/1c/1C4JJXFM0PW582709-1c.jpg","At your Wood River dealership","This 2023 Jeep Wrangler Rubicon is a powerful and reliable vehicle. It has a low mileage of 4,355 miles and is equipped with a 3.0 liter 6 cylinder engine, turbo diesel, and part time four wheel drive. The sarge green clearcoat exterior and black interior give this car a sleek and modern look, while the touch screen display, Bluetooth audio connection, hill start assist, and Apple Carplay ready navigation system with voice recognition make it easy to stay connected on the go. Whether you're looking for a reliable car for your daily commute or a weekend adventure, this car has everything you need.","SUV","52290 USD","52290 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3C7WRTCLXNG364939","2137027966","2022 RAM 3500 Tradesman","https://www.schmittchevrolet.com/VehicleDetails/3C7WRTCLXNG364939","https://cdn.getauto.com/photos/3/156863/1c/3C7WRTCLXNG364939-1c.jpg","At your Wood River dealership","This 2022 vehicle is a RAM, Cab & Chassis 4x4, 3500, Tradesman, with low mileage of 2,264 miles. It is powered by a 6.7 liter 6 cylinder engine with turbo diesel, and features a bright white clearcoat exterior and diesel gray/black interior. This car is sure to turn heads wherever it goes, and its low price point makes it an even better value.","Cab & Chassis 4X4","66590 USD","66590 USD","Wood River car dealers; Cab & Chassis 4X4s for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
